tf,candidate_tier,gene_set_type,query_label,source,term,query_size,term_size,overlap_count,overlap_ratio,fold_enrichment,p_value,overlap_genes,fdr_bh
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,kegg,Rap1 signaling pathway,221,210,7,0.03167420814479638,5.52051282051282,0.00030527997347935945,ADORA2B;BRAF;FGFR2;ITGB1;LPAR1;PDGFC;RAP1B,0.007860959317093507
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,go,Regulation Of Cell Migration (GO:0030334),221,429,11,0.049773755656108594,4.2465483234714,6.700817509613779e-05,APC;DLG5;DPYSL3;ITGB1;MITF;PDGFC;RHOB;SDCBP;SERPINE2;SRGAP1;TET1,0.00837043787242588
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,kegg,Pathways in cancer,221,529,11,0.049773755656108594,3.443798167805729,0.0004081652222032807,APC;BRAF;FGFR2;FOXO1;GNA13;HIF1A;IL6ST;ITGB1;LAMC1;LPAR1;MITF,0.009342448419319535
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,kegg,Hippo signaling pathway,221,161,6,0.027149321266968326,6.172001911132346,0.00045813069704086264,APC;DLG5;FRMD6;PPP1CC;SMAD1;STK3,0.00943749235904177
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,kegg,Long-term potentiation,221,67,4,0.01809954751131222,9.88748564867968,0.0007361225781142683,BRAF;ITPR2;PPP1CC;RAP1B,0.013785568281049026
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,kegg,Endocytosis,221,251,7,0.03167420814479638,4.618755746245785,0.0008792969466885891,ACAP2;ACTR3;CHMP2B;FGFR2;RAB31;TFRC;WIPF1,0.015094597584820778
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,go,Negative Regulation Of Cell Motility (GO:2000146),221,131,6,0.027149321266968326,7.5854374633000585,0.0001510447437675635,DLG5;DPYSL3;MITF;RHOB;SRGAP1;TET1,0.017416620839044435
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,go,Erythrocyte Differentiation (GO:0030218),221,48,4,0.01809954751131222,13.801282051282051,0.00020436361054034617,CFLAR;IKZF1;LYN;MFHAS1,0.021881503728569923
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,kegg,Focal adhesion,221,200,6,0.027149321266968326,4.968461538461539,0.0014129594954248367,BRAF;ITGB1;LAMC1;PDGFC;PPP1CC;RAP1B,0.022389973542885872
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,go,Receptor Internalization (GO:0031623),221,50,4,0.01809954751131222,13.24923076923077,0.00023960871192147673,ITGB1;RAB31;RAMP1;TFRC,0.023101315266074385
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,go,Positive Regulation Of Apoptotic Process (GO:0043065),221,270,8,0.03619909502262444,4.907122507122508,0.0002541581702468449,APC;CFLAR;FOXO1;HTRA1;ITGB1;RHOB;STK3;TPD52L1,0.023101315266074385
BHLHE40,second_tier,regulon_targets,BHLHE40_regulon_targets,go,Protein Glycosylation (GO:0006486),221,145,6,0.027149321266968326,6.8530503978779835,0.0002619895660595494,B4GALT5;EOGT;GALNT10;ST3GAL6;STT3B;TET1,0.023101315266074385
